TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
02/05/2011 23:15:05,  0.2000020E+02,  0.0000000E+00,  0.2000020E+03, -0.5191811E+02, -0.1799468E+04, -0.1034346E+04
02/05/2011 23:30:29,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.7822218E+02, -0.2696551E+04, -0.1556928E+04
02/05/2011 23:45:39,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.8510135E+02, -0.2906186E+04, -0.1691688E+04
03/05/2011 00:00:27,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03, -0.8058486E+02, -0.2718165E+04, -0.1599623E+04
03/05/2011 00:15:09,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1002468E+03, -0.3327604E+04, -0.1986905E+04
03/05/2011 00:30:17,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.1295525E+03, -0.4182918E+04, -0.2562098E+04
03/05/2011 00:45:43,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.1332893E+03, -0.4141622E+04, -0.2628845E+04
03/05/2011 01:00:33,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1295729E+03, -0.3842714E+04, -0.2547917E+04
03/05/2011 01:15:15,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03, -0.1337217E+03, -0.3778362E+04, -0.2622132E+04
03/05/2011 01:30:06,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03, -0.1487703E+03, -0.3961528E+04, -0.2908200E+04
03/05/2011 01:45:25,  0.2000000E+02,  0.0000000E+00,  0.1999999E+03, -0.1516487E+03, -0.3753329E+04, -0.2953985E+04
03/05/2011 02:00:06,  0.1999997E+02,  0.0000000E+00,  0.1999997E+03, -0.1470414E+03, -0.3381738E+04, -0.2854742E+04
03/05/2011 02:15:11,  0.2000000E+02,  0.0000000E+00,  0.1999999E+03, -0.1460249E+03, -0.3120978E+04, -0.2826218E+04
03/05/2011 02:30:32,  0.2000006E+02,  0.0000000E+00,  0.2000005E+03, -0.1431959E+03, -0.2858737E+04, -0.2764116E+04
03/05/2011 02:45:23,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1410101E+03, -0.2630704E+04, -0.2714822E+04
03/05/2011 03:00:45,  0.2000006E+02,  0.0000000E+00,  0.2000005E+03, -0.1331444E+03, -0.2326798E+04, -0.2557015E+04
03/05/2011 03:15:07,  0.2000011E+02,  0.0000000E+00,  0.2000011E+03, -0.1236923E+03, -0.2044534E+04, -0.2370478E+04
03/05/2011 03:30:21,  0.2000010E+02,  0.0000000E+00,  0.2000009E+03, -0.1160087E+03, -0.1825166E+04, -0.2219133E+04
03/05/2011 03:45:17,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.1124272E+03, -0.1694239E+04, -0.2146960E+04
03/05/2011 04:00:02,  0.2000007E+02,  0.0000000E+00,  0.2000008E+03, -0.1124149E+03, -0.1629878E+04, -0.2143104E+04
03/05/2011 04:15:03,  0.1999997E+02,  0.0000000E+00,  0.1999998E+03, -0.9360566E+02, -0.1302117E+04, -0.1781796E+04
03/05/2011 04:30:14,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.7301335E+02, -0.9780656E+03, -0.1388051E+04
03/05/2011 04:45:46,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.6151645E+02, -0.8014883E+03, -0.1168174E+04
03/05/2011 05:00:35,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.6003589E+02, -0.7722729E+03, -0.1138920E+04
03/05/2011 05:15:55,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.3200803E+02, -0.3470050E+03, -0.6042647E+03
03/05/2011 05:30:25,  0.2000011E+02,  0.0000000E+00,  0.2000011E+03, -0.2059289E+01,  0.1812308E+03, -0.2966114E+02
03/05/2011 05:45:44,  0.2000007E+02,  0.0000000E+00,  0.2000006E+03,  0.1010870E+02,  0.4460154E+03,  0.2063983E+03
03/05/2011 06:00:08,  0.2000009E+02,  0.0000000E+00,  0.2000010E+03,  0.8781725E+01,  0.3955269E+03,  0.1797007E+03
03/05/2011 06:15:48,  0.2000003E+02,  0.0000000E+00,  0.2000004E+03,  0.3064676E+02,  0.1072637E+04,  0.6129351E+03
03/05/2011 06:30:44,  0.2000011E+02,  0.0000000E+00,  0.2000011E+03,  0.5857769E+02,  0.2050219E+04,  0.1171554E+04
03/05/2011 06:45:39,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.6504143E+02,  0.2276450E+04,  0.1300828E+04
03/05/2011 07:00:08,  0.2000008E+02,  0.0000000E+00,  0.2000007E+03,  0.5964540E+02,  0.2087589E+04,  0.1192908E+04
03/05/2011 07:15:09,  0.2000017E+02,  0.0000000E+00,  0.2000017E+03,  0.7923239E+02,  0.2773134E+04,  0.1584648E+04
03/05/2011 07:30:12,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.1067053E+03,  0.3734686E+04,  0.2134106E+04
03/05/2011 07:45:15,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1135366E+03,  0.3973782E+04,  0.2270733E+04
03/05/2011 08:00:33,  0.2000007E+02,  0.0000000E+00,  0.2000008E+03,  0.1031966E+03,  0.3611880E+04,  0.2063932E+04
03/05/2011 08:15:18,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03,  0.1088513E+03,  0.3809794E+04,  0.2177025E+04
03/05/2011 08:30:26,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03,  0.1260687E+03,  0.4412404E+04,  0.2521373E+04
03/05/2011 08:45:48,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1272668E+03,  0.4454338E+04,  0.2545336E+04
03/05/2011 09:00:13,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.1188977E+03,  0.4161420E+04,  0.2377954E+04
03/05/2011 09:15:04,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.1087562E+03,  0.3806466E+04,  0.2175124E+04
03/05/2011 09:30:21,  0.2000005E+02,  0.0000000E+00,  0.2000004E+03,  0.1027358E+03,  0.3595753E+04,  0.2054716E+04
03/05/2011 09:45:54,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.9181835E+02,  0.3213643E+04,  0.1836367E+04
03/05/2011 10:00:01,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.8452934E+02,  0.2958527E+04,  0.1690587E+04
03/05/2011 10:15:20,  0.2000004E+02,  0.0000000E+00,  0.2000005E+03,  0.6126173E+02,  0.2144161E+04,  0.1225235E+04
03/05/2011 10:30:27,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.4507915E+02,  0.1577770E+04,  0.9015830E+03
03/05/2011 10:45:30,  0.2000008E+02,  0.0000000E+00,  0.2000007E+03,  0.3674232E+02,  0.1285981E+04,  0.7348466E+03
03/05/2011 11:00:36,  0.2000015E+02,  0.0000000E+00,  0.2000015E+03,  0.3711785E+02,  0.1299125E+04,  0.7423570E+03
03/05/2011 11:15:41,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.1221192E+02,  0.4277120E+03,  0.2442573E+03
03/05/2011 11:30:52,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.1458678E+02, -0.5091930E+03, -0.2918781E+03
03/05/2011 11:45:01,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.2416834E+02, -0.8434264E+03, -0.4838382E+03
03/05/2011 12:00:06,  0.2000013E+02,  0.0000000E+00,  0.2000013E+03, -0.2279365E+02, -0.7947554E+03, -0.4564814E+03
03/05/2011 12:15:00,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03, -0.4857572E+02, -0.1692482E+04, -0.9731495E+03
03/05/2011 12:30:06,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.8370795E+02, -0.2908624E+04, -0.1677180E+04
03/05/2011 12:45:38,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.9535065E+02, -0.3294416E+04, -0.1910090E+04
03/05/2011 13:00:17,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.9066461E+02, -0.3109047E+04, -0.1815517E+04
03/05/2011 13:15:18,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1063495E+03, -0.3605830E+04, -0.2128052E+04
03/05/2011 13:30:12,  0.2000010E+02,  0.0000000E+00,  0.2000011E+03, -0.1237574E+03, -0.4124799E+04, -0.2473238E+04
03/05/2011 13:45:02,  0.1999995E+02,  0.0000000E+00,  0.1999995E+03, -0.1250887E+03, -0.4066711E+04, -0.2495102E+04
03/05/2011 14:01:06,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.1097399E+03, -0.3467693E+04, -0.2184385E+04
03/05/2011 14:16:11,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.1162897E+03, -0.3557044E+04, -0.2309323E+04
03/05/2011 14:30:21,  0.1999996E+02,  0.0000000E+00,  0.1999995E+03, -0.1353203E+03, -0.3972316E+04, -0.2679246E+04
03/05/2011 14:45:20,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1384211E+03, -0.3868870E+04, -0.2731255E+04
03/05/2011 15:00:05,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1355852E+03, -0.3577594E+04, -0.2665069E+04
03/05/2011 15:15:45,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1316819E+03, -0.3266494E+04, -0.2578333E+04
03/05/2011 15:30:36,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1332887E+03, -0.3108616E+04, -0.2600201E+04
03/05/2011 15:45:10,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1250779E+03, -0.2740762E+04, -0.2431523E+04
03/05/2011 16:00:29,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.1127816E+03, -0.2327495E+04, -0.2185606E+04
03/05/2011 16:15:06,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03, -0.9725233E+02, -0.1897355E+04, -0.1879511E+04
03/05/2011 16:30:10,  0.2000008E+02,  0.0000000E+00,  0.2000009E+03, -0.8421434E+02, -0.1563344E+04, -0.1623622E+04
03/05/2011 16:45:02,  0.2000019E+02,  0.0000000E+00,  0.2000019E+03, -0.7898524E+02, -0.1408309E+04, -0.1519649E+04
03/05/2011 17:00:37,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.7286766E+02, -0.1252381E+04, -0.1399180E+04
03/05/2011 17:15:14,  0.2000001E+02,  0.0000000E+00,  0.2000000E+03, -0.5170601E+02, -0.8313370E+03, -0.9897626E+03
03/05/2011 17:30:04,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.2648258E+02, -0.3453829E+03, -0.5031992E+03
03/05/2011 17:45:11,  0.2000019E+02,  0.0000000E+00,  0.2000019E+03, -0.1404556E+02, -0.9641681E+02, -0.2628014E+03
03/05/2011 18:00:07,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03, -0.1063185E+02, -0.3043086E+02, -0.1968607E+03
03/05/2011 18:15:06,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.1245355E+02,  0.5421344E+03,  0.2540034E+03
03/05/2011 18:30:32,  0.2000007E+02,  0.0000000E+00,  0.2000006E+03,  0.3467477E+02,  0.1213617E+04,  0.6934955E+03
03/05/2011 18:45:02,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03,  0.4088145E+02,  0.1430851E+04,  0.8176290E+03
03/05/2011 19:00:33,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03,  0.3342080E+02,  0.1169728E+04,  0.6684161E+03
03/05/2011 19:15:17,  0.2000003E+02,  0.0000000E+00,  0.2000004E+03,  0.5005132E+02,  0.1751796E+04,  0.1001026E+04
03/05/2011 19:30:45,  0.1999999E+02,  0.0000000E+00,  0.2000000E+03,  0.7970820E+02,  0.2789786E+04,  0.1594163E+04
03/05/2011 19:45:54,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.8771144E+02,  0.3069901E+04,  0.1754229E+04
03/05/2011 20:00:32,  0.2000005E+02,  0.0000000E+00,  0.2000004E+03,  0.8550251E+02,  0.2992587E+04,  0.1710050E+04
03/05/2011 20:15:40,  0.2000005E+02,  0.0000000E+00,  0.2000006E+03,  0.9649040E+02,  0.3377165E+04,  0.1929808E+04
03/05/2011 20:31:08,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1160101E+03,  0.4060353E+04,  0.2320202E+04
03/05/2011 20:45:34,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.1157864E+03,  0.4052523E+04,  0.2315727E+04
03/05/2011 21:00:15,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1045109E+03,  0.3657882E+04,  0.2090218E+04
03/05/2011 21:15:19,  0.2000007E+02,  0.0000000E+00,  0.2000006E+03,  0.9624743E+02,  0.3368660E+04,  0.1924948E+04
03/05/2011 21:30:47,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.9618301E+02,  0.3366405E+04,  0.1923660E+04
03/05/2011 21:45:05,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03,  0.9676006E+02,  0.3386602E+04,  0.1935201E+04
03/05/2011 22:00:06,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.8652503E+02,  0.3028375E+04,  0.1730501E+04
03/05/2011 22:15:35,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.6577198E+02,  0.2302019E+04,  0.1315440E+04
03/05/2011 22:30:58,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03,  0.4670436E+02,  0.1634652E+04,  0.9340869E+03
03/05/2011 22:46:13,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.3763547E+02,  0.1317241E+04,  0.7527094E+03
03/05/2011 23:00:06,  0.2000019E+02,  0.0000000E+00,  0.2000019E+03,  0.3502196E+02,  0.1225769E+04,  0.7004391E+03
03/05/2011 23:15:27,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.7689718E+01,  0.2695323E+03,  0.1539102E+03
03/05/2011 23:30:47,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1865850E+02, -0.6499974E+03, -0.3723392E+03
03/05/2011 23:45:22,  0.1999998E+02,  0.0000000E+00,  0.1999997E+03, -0.2636381E+02, -0.9172516E+03, -0.5257780E+03
04/05/2011 00:00:08,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.2450928E+02, -0.8510274E+03, -0.4884772E+03
04/05/2011 00:15:03,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03, -0.5683679E+02, -0.1967981E+04, -0.1131941E+04
04/05/2011 00:31:17,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.8873425E+02, -0.3050326E+04, -0.1764984E+04
04/05/2011 00:45:33,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.9850639E+02, -0.3347136E+04, -0.1956084E+04
04/05/2011 01:01:11,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.9357838E+02, -0.3128020E+04, -0.1854323E+04
04/05/2011 01:15:08,  0.2000001E+02,  0.0000000E+00,  0.2000002E+03, -0.1179544E+03, -0.3861848E+04, -0.2331900E+04
04/05/2011 01:30:30,  0.2000008E+02,  0.0000000E+00,  0.2000007E+03, -0.1447017E+03, -0.4580345E+04, -0.2850707E+04
04/05/2011 01:45:05,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1504865E+03, -0.4547292E+04, -0.2951413E+04
04/05/2011 02:00:27,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1382677E+03, -0.3971843E+04, -0.2699364E+04
04/05/2011 02:15:26,  0.1999996E+02,  0.0000000E+00,  0.1999996E+03, -0.1434250E+03, -0.3899156E+04, -0.2787144E+04
04/05/2011 02:30:41,  0.2000002E+02,  0.0000000E+00,  0.2000001E+03, -0.1639433E+03, -0.4162128E+04, -0.3168714E+04
04/05/2011 02:45:02,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03, -0.1636595E+03, -0.3873511E+04, -0.3146664E+04
04/05/2011 03:00:05,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1605346E+03, -0.3518992E+04, -0.3069802E+04
04/05/2011 03:15:31,  0.1999996E+02,  0.0000000E+00,  0.1999996E+03, -0.1476484E+03, -0.3012980E+04, -0.2809835E+04
04/05/2011 03:30:41,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1441911E+03, -0.2756769E+04, -0.2732473E+04
04/05/2011 03:45:21,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1362675E+03, -0.2450610E+04, -0.2572211E+04
04/05/2011 04:00:04,  0.2000012E+02,  0.0000000E+00,  0.2000013E+03, -0.1302620E+03, -0.2215048E+04, -0.2450010E+04
04/05/2011 04:15:14,  0.2000002E+02,  0.0000000E+00,  0.2000001E+03, -0.1141338E+03, -0.1844024E+04, -0.2139876E+04
04/05/2011 04:30:01,  0.2000013E+02,  0.0000000E+00,  0.2000012E+03, -0.1085568E+03, -0.1683516E+04, -0.2029968E+04
04/05/2011 04:45:06,  0.2000004E+02,  0.0000000E+00,  0.2000005E+03, -0.1114099E+03, -0.1666599E+04, -0.2078127E+04
04/05/2011 05:00:10,  0.2000002E+02,  0.0000000E+00,  0.2000003E+03, -0.1123249E+03, -0.1622824E+04, -0.2090068E+04
04/05/2011 05:15:40,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.8924819E+02, -0.1234105E+04, -0.1656384E+04
04/05/2011 05:30:12,  0.2000010E+02,  0.0000000E+00,  0.2000009E+03, -0.6624184E+02, -0.8793702E+03, -0.1226694E+04
04/05/2011 05:45:19,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.5434986E+02, -0.6967419E+03, -0.1004439E+04
04/05/2011 06:00:46,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03, -0.4886069E+02, -0.6119949E+03, -0.9015345E+03
04/05/2011 06:15:08,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03, -0.1869182E+02, -0.1340212E+03, -0.3380627E+03
04/05/2011 06:30:10,  0.2000006E+02,  0.0000000E+00,  0.2000005E+03,  0.1525857E+02,  0.6067894E+03,  0.3101730E+03
04/05/2011 06:45:04,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.2535249E+02,  0.8877572E+03,  0.5070793E+03
04/05/2011 07:00:04,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.2166967E+02,  0.7620009E+03,  0.4336426E+03
04/05/2011 07:15:01,  0.1999996E+02,  0.0000000E+00,  0.1999996E+03,  0.4886858E+02,  0.1710400E+04,  0.9773717E+03
04/05/2011 07:30:01,  0.1999991E+02,  0.0000000E+00,  0.1999992E+03,  0.8047205E+02,  0.2816521E+04,  0.1609441E+04
04/05/2011 07:45:51,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.8409573E+02,  0.2943351E+04,  0.1681915E+04
04/05/2011 08:00:11,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.8048050E+02,  0.2816817E+04,  0.1609610E+04
04/05/2011 08:15:37,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.9742802E+02,  0.3409981E+04,  0.1948561E+04
04/05/2011 08:31:04,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03,  0.1253371E+03,  0.4386798E+04,  0.2506742E+04
04/05/2011 08:45:17,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.1301620E+03,  0.4555669E+04,  0.2603240E+04
04/05/2011 09:00:31,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.1236381E+03,  0.4327335E+04,  0.2472763E+04
04/05/2011 09:15:06,  0.2000010E+02,  0.0000000E+00,  0.2000011E+03,  0.1263494E+03,  0.4422230E+04,  0.2526989E+04
04/05/2011 09:30:39,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1378177E+03,  0.4823620E+04,  0.2756355E+04
04/05/2011 09:45:19,  0.2000005E+02,  0.0000000E+00,  0.2000006E+03,  0.1350051E+03,  0.4725179E+04,  0.2700103E+04
04/05/2011 10:00:14,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.1257093E+03,  0.4399825E+04,  0.2514186E+04
04/05/2011 10:15:26,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.1114200E+03,  0.3899699E+04,  0.2228399E+04
04/05/2011 10:30:05,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03,  0.1050108E+03,  0.3675379E+04,  0.2100217E+04
04/05/2011 10:45:02,  0.2000016E+02,  0.0000000E+00,  0.2000016E+03,  0.9712553E+02,  0.3399394E+04,  0.1942511E+04
04/05/2011 11:00:16,  0.2000003E+02,  0.0000000E+00,  0.2000004E+03,  0.8535874E+02,  0.2987556E+04,  0.1707175E+04
04/05/2011 11:15:17,  0.2000004E+02,  0.0000000E+00,  0.2000005E+03,  0.6015824E+02,  0.2105538E+04,  0.1203165E+04
04/05/2011 11:30:06,  0.2000004E+02,  0.0000000E+00,  0.2000005E+03,  0.3588525E+02,  0.1256052E+04,  0.7176996E+03
04/05/2011 11:45:29,  0.2000000E+02,  0.0000000E+00,  0.2000001E+03,  0.2025734E+02,  0.7092043E+03,  0.4051196E+03
04/05/2011 12:00:04,  0.2000015E+02,  0.0000000E+00,  0.2000014E+03,  0.1574216E+02,  0.5511649E+03,  0.3148128E+03
04/05/2011 12:15:39,  0.2000009E+02,  0.0000000E+00,  0.2000010E+03, -0.1067410E+02, -0.3727235E+03, -0.2136693E+03
04/05/2011 12:30:48,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.3742041E+02, -0.1306916E+04, -0.7487639E+03
04/05/2011 12:45:11,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.4303110E+02, -0.1501214E+04, -0.8609081E+03
04/05/2011 13:00:13,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03, -0.3800260E+02, -0.1323665E+04, -0.7601988E+03
04/05/2011 13:15:03,  0.2000013E+02,  0.0000000E+00,  0.2000013E+03, -0.6761543E+02, -0.2349806E+04, -0.1352216E+04
04/05/2011 13:30:10,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.9701859E+02, -0.3357282E+04, -0.1939172E+04
04/05/2011 13:45:36,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1107880E+03, -0.3801687E+04, -0.2211935E+04
04/05/2011 14:00:04,  0.2000004E+02,  0.0000000E+00,  0.2000005E+03, -0.1089197E+03, -0.3695420E+04, -0.2171381E+04
04/05/2011 14:15:07,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1310434E+03, -0.4371731E+04, -0.2606741E+04
04/05/2011 14:30:03,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03, -0.1513978E+03, -0.4924675E+04, -0.3001935E+04
04/05/2011 14:45:06,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1487456E+03, -0.4680350E+04, -0.2937200E+04
04/05/2011 15:00:18,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.1344502E+03, -0.4079257E+04, -0.2643317E+04
04/05/2011 15:15:32,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.1326931E+03, -0.3857067E+04, -0.2595895E+04
04/05/2011 15:30:23,  0.2000010E+02,  0.0000000E+00,  0.2000009E+03, -0.1376317E+03, -0.3828719E+04, -0.2679432E+04
04/05/2011 15:45:34,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1344836E+03, -0.3555652E+04, -0.2603950E+04
