TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
06/05/2011 21:15:06,  0.2000010E+02, -0.4761470E+02,  0.1783458E+03,  0.6647147E+02,  0.2906735E+04,  0.1549556E+04
06/05/2011 21:30:22,  0.2000014E+02, -0.5115991E+02,  0.1784773E+03,  0.9844417E+02,  0.3922119E+04,  0.2151325E+04
06/05/2011 21:45:59,  0.2000008E+02, -0.4249579E+02,  0.1839376E+03,  0.1035592E+03,  0.4068708E+04,  0.2242426E+04
06/05/2011 22:00:09,  0.2000007E+02, -0.2429916E+02,  0.1900043E+03,  0.9801819E+02,  0.3874757E+04,  0.2132669E+04
06/05/2011 22:15:13,  0.2000008E+02, -0.3059213E+02,  0.1880986E+03,  0.1099345E+03,  0.4256365E+04,  0.2358575E+04
06/05/2011 22:30:39,  0.2000011E+02, -0.4970951E+02,  0.1794582E+03,  0.1274288E+03,  0.4818169E+04,  0.2690102E+04
06/05/2011 22:45:12,  0.2000015E+02, -0.5180871E+02,  0.1775262E+03,  0.1290225E+03,  0.4857809E+04,  0.2716776E+04
06/05/2011 23:00:17,  0.2000009E+02, -0.4335445E+02,  0.1794619E+03,  0.1207146E+03,  0.4576090E+04,  0.2555351E+04
06/05/2011 23:15:06,  0.2000006E+02, -0.5522130E+02,  0.1762287E+03,  0.1177549E+03,  0.4472899E+04,  0.2497547E+04
06/05/2011 23:30:29,  0.2000005E+02, -0.4672754E+02,  0.1811371E+03,  0.1217002E+03,  0.4595119E+04,  0.2571368E+04
06/05/2011 23:45:01,  0.2000012E+02, -0.3331211E+02,  0.1858813E+03,  0.1170298E+03,  0.4434165E+04,  0.2480121E+04
07/05/2011 00:00:07,  0.2000002E+02, -0.3656560E+02,  0.1854399E+03,  0.1089686E+03,  0.4162460E+04,  0.2324334E+04
